sample_dir,file_path,cwe_id,flaw_cwe,flaw_line,flaw_line_content,flaw_line_type
testcases/testcase-26371,testcases/testcase-26371/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),123,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26371,testcases/testcase-26371/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),59,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26372,testcases/testcase-26372/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),67,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26372,testcases/testcase-26372/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),131,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26373,testcases/testcase-26373/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),118,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26373,testcases/testcase-26373/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26374,testcases/testcase-26374/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26374,testcases/testcase-26374/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),118,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26375,testcases/testcase-26375/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26375,testcases/testcase-26375/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),118,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26376,testcases/testcase-26376/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26376,testcases/testcase-26376/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),119,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26377,testcases/testcase-26377/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26377,testcases/testcase-26377/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),118,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26378,testcases/testcase-26378/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26378,testcases/testcase-26378/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),118,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26379,testcases/testcase-26379/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26379,testcases/testcase-26379/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),121,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26380,testcases/testcase-26380/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),114,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26380,testcases/testcase-26380/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26381,testcases/testcase-26381/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_17.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),63,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26381,testcases/testcase-26381/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_17.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),120,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26384,testcases/testcase-26384/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_31.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),60,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26384,testcases/testcase-26384/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__connect_tcp_execute_31.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),122,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");",SINK
testcases/testcase-26439,testcases/testcase-26439/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_01.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26439,testcases/testcase-26439/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_01.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),99,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26440,testcases/testcase-26440/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_02.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26440,testcases/testcase-26440/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_02.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26441,testcases/testcase-26441/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_03.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26441,testcases/testcase-26441/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_03.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26442,testcases/testcase-26442/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_04.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26442,testcases/testcase-26442/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_04.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),113,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26443,testcases/testcase-26443/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_05.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26443,testcases/testcase-26443/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_05.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),113,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26444,testcases/testcase-26444/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_06.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26444,testcases/testcase-26444/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_06.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),111,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26445,testcases/testcase-26445/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),111,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26445,testcases/testcase-26445/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26446,testcases/testcase-26446/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),119,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26446,testcases/testcase-26446/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),62,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26447,testcases/testcase-26447/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26447,testcases/testcase-26447/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26448,testcases/testcase-26448/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26448,testcases/testcase-26448/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26449,testcases/testcase-26449/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26449,testcases/testcase-26449/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26450,testcases/testcase-26450/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26450,testcases/testcase-26450/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),107,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26451,testcases/testcase-26451/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26451,testcases/testcase-26451/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26452,testcases/testcase-26452/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26452,testcases/testcase-26452/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26453,testcases/testcase-26453/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),109,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26453,testcases/testcase-26453/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26454,testcases/testcase-26454/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26454,testcases/testcase-26454/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),102,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26455,testcases/testcase-26455/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_17.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26455,testcases/testcase-26455/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_17.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26458,testcases/testcase-26458/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_31.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");",SINK
testcases/testcase-26458,testcases/testcase-26458/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeBatch_31.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),53,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26476,testcases/testcase-26476/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_01.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26476,testcases/testcase-26476/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_01.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),96,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26477,testcases/testcase-26477/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_02.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26477,testcases/testcase-26477/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_02.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26478,testcases/testcase-26478/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_03.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26478,testcases/testcase-26478/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_03.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26479,testcases/testcase-26479/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_04.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26479,testcases/testcase-26479/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_04.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),108,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26480,testcases/testcase-26480/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_05.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26480,testcases/testcase-26480/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_05.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),108,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26481,testcases/testcase-26481/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_06.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26481,testcases/testcase-26481/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_06.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26482,testcases/testcase-26482/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26482,testcases/testcase-26482/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_07.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),106,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26483,testcases/testcase-26483/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),62,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26483,testcases/testcase-26483/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_08.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),114,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26484,testcases/testcase-26484/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26484,testcases/testcase-26484/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_09.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26485,testcases/testcase-26485/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26485,testcases/testcase-26485/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_10.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26486,testcases/testcase-26486/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26486,testcases/testcase-26486/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_11.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26487,testcases/testcase-26487/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26487,testcases/testcase-26487/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_12.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),102,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26488,testcases/testcase-26488/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26488,testcases/testcase-26488/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_13.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26489,testcases/testcase-26489/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),101,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26489,testcases/testcase-26489/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_14.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),49,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26490,testcases/testcase-26490/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),104,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
testcases/testcase-26490,testcases/testcase-26490/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_15.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26491,testcases/testcase-26491/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-26491,testcases/testcase-26491/src/main/java/testcases/CWE89_SQL_Injection/s01/CWE89_SQL_Injection__console_readLine_executeQuery_16.java,89,CWE-089: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),97,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");",SINK
